CHECK_OUT_LIBRARY,COLLECTION_CODE,CKO_RENW_ALL,CKO_RENEW_ADULT,CKO_RENEW_YA,CKO_RENEW_CHILDRENS,CKO_RENEW_OTHER
"Atchison Public Library","VG-PlayStation 3 (PS3)",0,0,0,0,0
"Atchison Public Library","VG-PlayStation 4 (PS4)",7,2,1,4,0
"Atchison Public Library","VG-PlayStation 5 (PS5)",0,0,0,0,0
"Atchison Public Library","VG-PlayStation Portable (PSP)",0,0,0,0,0
"Atchison Public Library",VG-XBox,0,0,0,0,0
"Atchison Public Library","VG-XBox 360",1,1,0,0,0
"Atchison Public Library","VG-XBox One",1,1,0,0,0
"Atchison Public Library","VG-XBox X",0,0,0,0,0
"Atchison Public Library","Video (Blu-ray)",29,21,1,7,0
"Atchison Public Library","Video (Blu-ray/DVD combined edition)",12,12,0,0,0
"Atchison Public Library","Video (DVD)",957,719,2,236,0
"Atchison Public Library","Video (media player)",2,0,0,2,0
"Atchison Public Library","Video (VHS cassette)",0,0,0,0,0
"Atchison Public Library","Video-TV series (Blu-ray)",0,0,0,0,0
"Atchison Public Library","Video-TV series (Blu-ray/DVD combined edition)",0,0,0,0,0
"Atchison Public Library","Video-TV series (DVD)",287,253,1,33,0
"Atchison Public Library","Video-TV series (media player)",0,0,0,0,0
"Atchison Public Library",Western,9,9,0,0,0
"Baldwin City Public Library",(Unclassified),0,0,0,0,0
"Baldwin City Public Library","Action & Adventure",0,0,0,0,0
"Baldwin City Public Library","Adult literacy",0,0,0,0,0
"Baldwin City Public Library","African American history and literature",0,0,0,0,0
"Baldwin City Public Library","Archival materials",0,0,0,0,0
"Baldwin City Public Library",Atlas,0,0,0,0,0
"Baldwin City Public Library","Audiobook (cassette)",0,0,0,0,0
"Baldwin City Public Library","Audiobook (CD)",51,39,0,12,0
"Baldwin City Public Library","Audiobook (downloadable)",0,0,0,0,0
"Baldwin City Public Library","Audiobook (media player)",0,0,0,0,0
"Baldwin City Public Library",Bakeware,0,0,0,0,0
"Baldwin City Public Library","Battle of the books",3,3,0,0,0
"Baldwin City Public Library",Bicycle,0,0,0,0,0
"Baldwin City Public Library",Bilingual,0,0,0,0,0
"Baldwin City Public Library",Binder,0,0,0,0,0
"Baldwin City Public Library",Biography,16,11,1,4,0
"Baldwin City Public Library","Board Book",142,1,0,141,0
"Baldwin City Public Library","Chapter Books",0,0,0,0,0
"Baldwin City Public Library",Classics,0,0,0,0,0
"Baldwin City Public Library","Contemporary Issues",0,0,0,0,0
"Baldwin City Public Library","Downloadable Book",0,0,0,0,0
"Baldwin City Public Library","Downloadable Graphic Novel",0,0,0,0,0
"Baldwin City Public Library","Downloadable Magazine",0,0,0,0,0
"Baldwin City Public Library","Downloadable Movie",0,0,0,0,0
"Baldwin City Public Library","Downloadable Music",0,0,0,0,0
"Baldwin City Public Library","Downloadable TV Show",0,0,0,0,0
"Baldwin City Public Library","Easy Reader",224,3,0,221,0
"Baldwin City Public Library",Education,0,0,0,0,0
"Baldwin City Public Library",Fiction,1222,798,106,317,1
"Baldwin City Public Library",Gadget,7,4,0,3,0
"Baldwin City Public Library",Genealogy,0,0,0,0,0
"Baldwin City Public Library","Graphic Novel",330,9,57,264,0
"Baldwin City Public Library","Historical ",0,0,0,0,0
"Baldwin City Public Library",Holiday,0,0,0,0,0
"Baldwin City Public Library","Holiday video",0,0,0,0,0
"Baldwin City Public Library",Inspirational,1,1,0,0,0
"Baldwin City Public Library","Interlibrary Loan",15,12,0,3,0
"Baldwin City Public Library",Kansas,9,7,0,2,0
"Baldwin City Public Library","Kansas notable books",0,0,0,0,0
"Baldwin City Public Library","Large Print",93,93,0,0,0
"Baldwin City Public Library","Large Print Non-Fiction",2,1,0,1,0
"Baldwin City Public Library",LGBTQ+,0,0,0,0,0
"Baldwin City Public Library","Lynda.com course",0,0,0,0,0
"Baldwin City Public Library",Magazine,12,10,0,2,0
"Baldwin City Public Library",Map,0,0,0,0,0
"Baldwin City Public Library","McNaughton Fiction",0,0,0,0,0
"Baldwin City Public Library","McNaughton Non-fiction",1,1,0,0,0
"Baldwin City Public Library",Miscellaneous,22,22,0,0,0
"Baldwin City Public Library","Music : compact disc",0,0,0,0,0
"Baldwin City Public Library","Music : record",0,0,0,0,0
"Baldwin City Public Library",Mystery,25,25,0,0,0
"Baldwin City Public Library",Mystery-Cozy,0,0,0,0,0
"Baldwin City Public Library",Non-Fiction,418,190,13,215,0
"Baldwin City Public Library","On Display",0,0,0,0,0
"Baldwin City Public Library","Online Resource",0,0,0,0,0
"Baldwin City Public Library",Oversize,0,0,0,0,0
"Baldwin City Public Library",Paperback,2,2,0,0,0
"Baldwin City Public Library",Parenting,1,1,0,0,0
"Baldwin City Public Library","Periodical - Comic books",0,0,0,0,0
"Baldwin City Public Library","Picture Book",738,8,0,730,0
"Baldwin City Public Library","Professional Collection",0,0,0,0,0
"Baldwin City Public Library","Public Computer",0,0,0,0,0
"Baldwin City Public Library","Puzzles & Board Games",2,0,0,2,0
"Baldwin City Public Library","Read and listen - easy reader",0,0,0,0,0
"Baldwin City Public Library","Read and listen - fiction",0,0,0,0,0
"Baldwin City Public Library","Read and listen - non-fiction",0,0,0,0,0
"Baldwin City Public Library","Read and listen - picture book",1,0,0,1,0
"Baldwin City Public Library","Recreation : athletic / sports equipment",0,0,0,0,0
"Baldwin City Public Library","Recreation : basketball equipment",0,0,0,0,0
"Baldwin City Public Library","Recreation : fishing equipment",0,0,0,0,0
"Baldwin City Public Library","Recreation : football equipment",0,0,0,0,0
"Baldwin City Public Library","Recreation : softball / baseball equipment",0,0,0,0,0
"Baldwin City Public Library","Recreation : tennis equipment",0,0,0,0,0
"Baldwin City Public Library",Reference,0,0,0,0,0
"Baldwin City Public Library",Romance,0,0,0,0,0
"Baldwin City Public Library","Sci Fi-Fantasy",4,4,0,0,0
"Baldwin City Public Library",Software,0,0,0,0,0
"Baldwin City Public Library",Spanish,0,0,0,0,0
"Baldwin City Public Library","Special collection - Dyslexic and Autistic Reading Engagement",0,0,0,0,0
"Baldwin City Public Library","Sports & Recreation",0,0,0,0,0
"Baldwin City Public Library",VG--Videogame,1,1,0,0,0
"Baldwin City Public Library",VG-Gameboy,0,0,0,0,0
"Baldwin City Public Library","VG-Nintendo 3DS",0,0,0,0,0
"Baldwin City Public Library","VG-Nintendo DS",0,0,0,0,0
"Baldwin City Public Library","VG-Nintendo Gamecube",1,0,0,1,0
"Baldwin City Public Library","VG-Nintendo Switch",2,2,0,0,0
"Baldwin City Public Library","VG-Nintendo Wii",4,3,0,1,0
"Baldwin City Public Library","VG-Nintendo Wii U",0,0,0,0,0
"Baldwin City Public Library","VG-PlayStation 2 (PS2)",0,0,0,0,0
"Baldwin City Public Library","VG-PlayStation 3 (PS3)",2,2,0,0,0
"Baldwin City Public Library","VG-PlayStation 4 (PS4)",1,1,0,0,0
"Baldwin City Public Library","VG-PlayStation 5 (PS5)",0,0,0,0,0
"Baldwin City Public Library","VG-PlayStation Portable (PSP)",0,0,0,0,0
"Baldwin City Public Library",VG-XBox,0,0,0,0,0
"Baldwin City Public Library","VG-XBox 360",0,0,0,0,0
"Baldwin City Public Library","VG-XBox One",0,0,0,0,0
"Baldwin City Public Library","VG-XBox X",0,0,0,0,0
"Baldwin City Public Library","Video (Blu-ray)",15,12,1,2,0
"Baldwin City Public Library","Video (Blu-ray/DVD combined edition)",1,0,0,1,0
"Baldwin City Public Library","Video (DVD)",325,215,1,109,0
"Baldwin City Public Library","Video (media player)",0,0,0,0,0
"Baldwin City Public Library","Video (VHS cassette)",1,1,0,0,0
"Baldwin City Public Library","Video-TV series (Blu-ray)",2,2,0,0,0
"Baldwin City Public Library","Video-TV series (Blu-ray/DVD combined edition)",0,0,0,0,0
"Baldwin City Public Library","Video-TV series (DVD)",37,36,0,1,0
"Baldwin City Public Library","Video-TV series (media player)",0,0,0,0,0
"Baldwin City Public Library",Western,0,0,0,0,0
"Basehor Community Library",(Unclassified),0,0,0,0,0
"Basehor Community Library","Action & Adventure",0,0,0,0,0
"Basehor Community Library","Adult literacy",0,0,0,0,0
"Basehor Community Library","African American history and literature",0,0,0,0,0
"Basehor Community Library","Archival materials",0,0,0,0,0
"Basehor Community Library",Atlas,0,0,0,0,0
"Basehor Community Library","Audiobook (cassette)",0,0,0,0,0
"Basehor Community Library","Audiobook (CD)",228,175,6,47,0
"Basehor Community Library","Audiobook (downloadable)",0,0,0,0,0
"Basehor Community Library","Audiobook (media player)",167,52,9,106,0
"Basehor Community Library",Bakeware,0,0,0,0,0
"Basehor Community Library","Battle of the books",0,0,0,0,0
"Basehor Community Library",Bicycle,0,0,0,0,0
"Basehor Community Library",Bilingual,1,0,0,1,0
"Basehor Community Library",Binder,0,0,0,0,0
"Basehor Community Library",Biography,157,57,12,88,0
"Basehor Community Library","Board Book",251,0,1,250,0
"Basehor Community Library","Chapter Books",1,0,0,1,0
"Basehor Community Library",Classics,0,0,0,0,0
"Basehor Community Library","Contemporary Issues",0,0,0,0,0
"Basehor Community Library","Downloadable Book",0,0,0,0,0
"Basehor Community Library","Downloadable Graphic Novel",0,0,0,0,0
"Basehor Community Library","Downloadable Magazine",0,0,0,0,0
"Basehor Community Library","Downloadable Movie",0,0,0,0,0
"Basehor Community Library","Downloadable Music",0,0,0,0,0
"Basehor Community Library","Downloadable TV Show",0,0,0,0,0
"Basehor Community Library","Easy Reader",757,0,0,757,0
"Basehor Community Library",Education,1,1,0,0,0
"Basehor Community Library",Fiction,2975,1406,482,1087,0
"Basehor Community Library",Gadget,8,7,1,0,0
"Basehor Community Library",Genealogy,1,0,1,0,0
"Basehor Community Library","Graphic Novel",1288,18,889,380,1
"Basehor Community Library","Historical ",0,0,0,0,0
"Basehor Community Library",Holiday,0,0,0,0,0
"Basehor Community Library","Holiday video",0,0,0,0,0
"Basehor Community Library",Inspirational,3,3,0,0,0
"Basehor Community Library","Interlibrary Loan",0,0,0,0,0
"Basehor Community Library",Kansas,0,0,0,0,0
"Basehor Community Library","Kansas notable books",0,0,0,0,0
"Basehor Community Library","Large Print",500,500,0,0,0
"Basehor Community Library","Large Print Non-Fiction",1,1,0,0,0
"Basehor Community Library",LGBTQ+,0,0,0,0,0
"Basehor Community Library","Lynda.com course",0,0,0,0,0
"Basehor Community Library",Magazine,90,65,1,24,0
"Basehor Community Library",Map,0,0,0,0,0
"Basehor Community Library","McNaughton Fiction",1,1,0,0,0
"Basehor Community Library","McNaughton Non-fiction",0,0,0,0,0
"Basehor Community Library",Miscellaneous,6,1,0,5,0
"Basehor Community Library","Music : compact disc",40,14,0,26,0
"Basehor Community Library","Music : record",0,0,0,0,0
"Basehor Community Library",Mystery,26,26,0,0,0
"Basehor Community Library",Mystery-Cozy,2,2,0,0,0
"Basehor Community Library",Non-Fiction,1153,488,31,632,2
"Basehor Community Library","On Display",0,0,0,0,0
"Basehor Community Library","Online Resource",0,0,0,0,0
"Basehor Community Library",Oversize,1,0,0,1,0
"Basehor Community Library",Paperback,5,4,0,1,0
"Basehor Community Library",Parenting,0,0,0,0,0
"Basehor Community Library","Periodical - Comic books",0,0,0,0,0
"Basehor Community Library","Picture Book",1800,0,0,1800,0
"Basehor Community Library","Professional Collection",1,0,0,1,0
"Basehor Community Library","Public Computer",2,2,0,0,0
"Basehor Community Library","Puzzles & Board Games",9,9,0,0,0
"Basehor Community Library","Read and listen - easy reader",0,0,0,0,0
"Basehor Community Library","Read and listen - fiction",4,0,0,4,0
"Basehor Community Library","Read and listen - non-fiction",2,0,0,2,0
"Basehor Community Library","Read and listen - picture book",102,0,0,102,0
"Basehor Community Library","Recreation : athletic / sports equipment",0,0,0,0,0
"Basehor Community Library","Recreation : basketball equipment",0,0,0,0,0
"Basehor Community Library","Recreation : fishing equipment",0,0,0,0,0
"Basehor Community Library","Recreation : football equipment",0,0,0,0,0
"Basehor Community Library","Recreation : softball / baseball equipment",0,0,0,0,0
"Basehor Community Library","Recreation : tennis equipment",0,0,0,0,0
"Basehor Community Library",Reference,0,0,0,0,0
"Basehor Community Library",Romance,6,6,0,0,0
"Basehor Community Library","Sci Fi-Fantasy",17,16,1,0,0
"Basehor Community Library",Software,0,0,0,0,0
"Basehor Community Library",Spanish,7,3,3,1,0
"Basehor Community Library","Special collection - Dyslexic and Autistic Reading Engagement",1,0,0,1,0
"Basehor Community Library","Sports & Recreation",0,0,0,0,0
"Basehor Community Library",VG--Videogame,1,0,1,0,0
"Basehor Community Library",VG-Gameboy,0,0,0,0,0
"Basehor Community Library","VG-Nintendo 3DS",0,0,0,0,0
"Basehor Community Library","VG-Nintendo DS",0,0,0,0,0
"Basehor Community Library","VG-Nintendo Gamecube",0,0,0,0,0
"Basehor Community Library","VG-Nintendo Switch",153,5,21,127,0
"Basehor Community Library","VG-Nintendo Wii",81,4,17,60,0
"Basehor Community Library","VG-Nintendo Wii U",12,4,5,3,0
"Basehor Community Library","VG-PlayStation 2 (PS2)",0,0,0,0,0
"Basehor Community Library","VG-PlayStation 3 (PS3)",5,5,0,0,0
"Basehor Community Library","VG-PlayStation 4 (PS4)",41,6,22,13,0
"Basehor Community Library","VG-PlayStation 5 (PS5)",0,0,0,0,0
"Basehor Community Library","VG-PlayStation Portable (PSP)",0,0,0,0,0
"Basehor Community Library",VG-XBox,0,0,0,0,0
"Basehor Community Library","VG-XBox 360",41,0,30,11,0
"Basehor Community Library","VG-XBox One",16,2,10,4,0
"Basehor Community Library","VG-XBox X",0,0,0,0,0
"Basehor Community Library","Video (Blu-ray)",288,286,0,2,0
"Basehor Community Library","Video (Blu-ray/DVD combined edition)",50,50,0,0,0
"Basehor Community Library","Video (DVD)",1056,754,4,298,0
"Basehor Community Library","Video (media player)",0,0,0,0,0
"Basehor Community Library","Video (VHS cassette)",0,0,0,0,0
"Basehor Community Library","Video-TV series (Blu-ray)",5,5,0,0,0
"Basehor Community Library","Video-TV series (Blu-ray/DVD combined edition)",1,1,0,0,0
"Basehor Community Library","Video-TV series (DVD)",136,133,0,3,0
"Basehor Community Library","Video-TV series (media player)",0,0,0,0,0
"Basehor Community Library",Western,49,49,0,0,0
"Bern Community Library",(Unclassified),0,0,0,0,0
"Bern Community Library","Action & Adventure",0,0,0,0,0
"Bern Community Library","Adult literacy",0,0,0,0,0
"Bern Community Library","African American history and literature",0,0,0,0,0
"Bern Community Library","Archival materials",0,0,0,0,0
"Bern Community Library",Atlas,0,0,0,0,0
"Bern Community Library","Audiobook (cassette)",0,0,0,0,0
"Bern Community Library","Audiobook (CD)",27,27,0,0,0
"Bern Community Library","Audiobook (downloadable)",0,0,0,0,0
"Bern Community Library","Audiobook (media player)",0,0,0,0,0
"Bern Community Library",Bakeware,0,0,0,0,0
"Bern Community Library","Battle of the books",0,0,0,0,0
"Bern Community Library",Bicycle,0,0,0,0,0
"Bern Community Library",Bilingual,0,0,0,0,0
"Bern Community Library",Binder,0,0,0,0,0
"Bern Community Library",Biography,2,2,0,0,0
"Bern Community Library","Board Book",8,0,0,8,0
"Bern Community Library","Chapter Books",0,0,0,0,0
"Bern Community Library",Classics,0,0,0,0,0
"Bern Community Library","Contemporary Issues",0,0,0,0,0
"Bern Community Library","Downloadable Book",0,0,0,0,0
"Bern Community Library","Downloadable Graphic Novel",0,0,0,0,0
"Bern Community Library","Downloadable Magazine",0,0,0,0,0
"Bern Community Library","Downloadable Movie",0,0,0,0,0
"Bern Community Library","Downloadable Music",0,0,0,0,0
"Bern Community Library","Downloadable TV Show",0,0,0,0,0
"Bern Community Library","Easy Reader",35,0,0,35,0
"Bern Community Library",Education,0,0,0,0,0
"Bern Community Library",Fiction,59,19,6,34,0
"Bern Community Library",Gadget,0,0,0,0,0
"Bern Community Library",Genealogy,0,0,0,0,0
"Bern Community Library","Graphic Novel",0,0,0,0,0
"Bern Community Library","Historical ",0,0,0,0,0
"Bern Community Library",Holiday,0,0,0,0,0
"Bern Community Library","Holiday video",0,0,0,0,0
"Bern Community Library",Inspirational,8,8,0,0,0
"Bern Community Library","Interlibrary Loan",2,2,0,0,0
"Bern Community Library",Kansas,0,0,0,0,0
"Bern Community Library","Kansas notable books",0,0,0,0,0
"Bern Community Library","Large Print",9,9,0,0,0
"Bern Community Library","Large Print Non-Fiction",0,0,0,0,0
"Bern Community Library",LGBTQ+,0,0,0,0,0
"Bern Community Library","Lynda.com course",0,0,0,0,0
"Bern Community Library",Magazine,0,0,0,0,0
"Bern Community Library",Map,0,0,0,0,0
"Bern Community Library","McNaughton Fiction",0,0,0,0,0
"Bern Community Library","McNaughton Non-fiction",0,0,0,0,0
"Bern Community Library",Miscellaneous,0,0,0,0,0
"Bern Community Library","Music : compact disc",0,0,0,0,0
"Bern Community Library","Music : record",0,0,0,0,0
"Bern Community Library",Mystery,4,4,0,0,0
"Bern Community Library",Mystery-Cozy,1,1,0,0,0
"Bern Community Library",Non-Fiction,4,4,0,0,0
"Bern Community Library","On Display",0,0,0,0,0
"Bern Community Library","Online Resource",0,0,0,0,0
"Bern Community Library",Oversize,0,0,0,0,0
"Bern Community Library",Paperback,0,0,0,0,0
"Bern Community Library",Parenting,0,0,0,0,0
"Bern Community Library","Periodical - Comic books",0,0,0,0,0
"Bern Community Library","Picture Book",23,0,0,23,0
"Bern Community Library","Professional Collection",0,0,0,0,0
"Bern Community Library","Public Computer",0,0,0,0,0
"Bern Community Library","Puzzles & Board Games",0,0,0,0,0
"Bern Community Library","Read and listen - easy reader",0,0,0,0,0
"Bern Community Library","Read and listen - fiction",0,0,0,0,0
"Bern Community Library","Read and listen - non-fiction",0,0,0,0,0
"Bern Community Library","Read and listen - picture book",0,0,0,0,0
"Bern Community Library","Recreation : athletic / sports equipment",0,0,0,0,0
"Bern Community Library","Recreation : basketball equipment",0,0,0,0,0
"Bern Community Library","Recreation : fishing equipment",0,0,0,0,0
"Bern Community Library","Recreation : football equipment",0,0,0,0,0
"Bern Community Library","Recreation : softball / baseball equipment",0,0,0,0,0
"Bern Community Library","Recreation : tennis equipment",0,0,0,0,0
"Bern Community Library",Reference,0,0,0,0,0
"Bern Community Library",Romance,0,0,0,0,0
"Bern Community Library","Sci Fi-Fantasy",3,3,0,0,0
"Bern Community Library",Software,0,0,0,0,0
"Bern Community Library",Spanish,0,0,0,0,0
"Bern Community Library","Special collection - Dyslexic and Autistic Reading Engagement",0,0,0,0,0
"Bern Community Library","Sports & Recreation",0,0,0,0,0
"Bern Community Library",VG--Videogame,0,0,0,0,0
"Bern Community Library",VG-Gameboy,0,0,0,0,0
"Bern Community Library","VG-Nintendo 3DS",0,0,0,0,0
"Bern Community Library","VG-Nintendo DS",0,0,0,0,0
"Bern Community Library","VG-Nintendo Gamecube",0,0,0,0,0
"Bern Community Library","VG-Nintendo Switch",0,0,0,0,0
"Bern Community Library","VG-Nintendo Wii",0,0,0,0,0
"Bern Community Library","VG-Nintendo Wii U",0,0,0,0,0
"Bern Community Library","VG-PlayStation 2 (PS2)",0,0,0,0,0
"Bern Community Library","VG-PlayStation 3 (PS3)",0,0,0,0,0
"Bern Community Library","VG-PlayStation 4 (PS4)",0,0,0,0,0
"Bern Community Library","VG-PlayStation 5 (PS5)",0,0,0,0,0
"Bern Community Library","VG-PlayStation Portable (PSP)",0,0,0,0,0
"Bern Community Library",VG-XBox,0,0,0,0,0
"Bern Community Library","VG-XBox 360",0,0,0,0,0
"Bern Community Library","VG-XBox One",0,0,0,0,0
"Bern Community Library","VG-XBox X",0,0,0,0,0
"Bern Community Library","Video (Blu-ray)",0,0,0,0,0
"Bern Community Library","Video (Blu-ray/DVD combined edition)",0,0,0,0,0
"Bern Community Library","Video (DVD)",10,6,0,4,0
"Bern Community Library","Video (media player)",0,0,0,0,0
"Bern Community Library","Video (VHS cassette)",0,0,0,0,0
"Bern Community Library","Video-TV series (Blu-ray)",0,0,0,0,0
"Bern Community Library","Video-TV series (Blu-ray/DVD combined edition)",0,0,0,0,0
"Bern Community Library","Video-TV series (DVD)",3,3,0,0,0
"Bern Community Library","Video-TV series (media player)",0,0,0,0,0
"Bern Community Library",Western,1,1,0,0,0
"Bonner Springs City Library",(Unclassified),0,0,0,0,0
"Bonner Springs City Library","Action & Adventure",0,0,0,0,0
"Bonner Springs City Library","Adult literacy",0,0,0,0,0
"Bonner Springs City Library","African American history and literature",0,0,0,0,0
"Bonner Springs City Library","Archival materials",0,0,0,0,0
"Bonner Springs City Library",Atlas,0,0,0,0,0
"Bonner Springs City Library","Audiobook (cassette)",0,0,0,0,0
"Bonner Springs City Library","Audiobook (CD)",65,57,4,4,0
"Bonner Springs City Library","Audiobook (downloadable)",0,0,0,0,0
"Bonner Springs City Library","Audiobook (media player)",20,17,0,3,0
"Bonner Springs City Library",Bakeware,1,0,0,0,1
"Bonner Springs City Library","Battle of the books",0,0,0,0,0
"Bonner Springs City Library",Bicycle,0,0,0,0,0
"Bonner Springs City Library",Bilingual,1,0,0,1,0
"Bonner Springs City Library",Binder,0,0,0,0,0
"Bonner Springs City Library",Biography,81,43,2,36,0
"Bonner Springs City Library","Board Book",327,0,0,327,0
"Bonner Springs City Library","Chapter Books",0,0,0,0,0
"Bonner Springs City Library",Classics,0,0,0,0,0
"Bonner Springs City Library","Contemporary Issues",0,0,0,0,0
"Bonner Springs City Library","Downloadable Book",0,0,0,0,0
"Bonner Springs City Library","Downloadable Graphic Novel",0,0,0,0,0
"Bonner Springs City Library","Downloadable Magazine",0,0,0,0,0
"Bonner Springs City Library","Downloadable Movie",0,0,0,0,0
"Bonner Springs City Library","Downloadable Music",0,0,0,0,0
"Bonner Springs City Library","Downloadable TV Show",0,0,0,0,0
"Bonner Springs City Library","Easy Reader",360,0,0,360,0
"Bonner Springs City Library",Education,1,0,0,1,0
"Bonner Springs City Library",Fiction,1606,1001,248,356,1
"Bonner Springs City Library",Gadget,3,3,0,0,0
"Bonner Springs City Library",Genealogy,0,0,0,0,0
"Bonner Springs City Library","Graphic Novel",412,20,118,274,0
"Bonner Springs City Library","Historical ",0,0,0,0,0
"Bonner Springs City Library",Holiday,0,0,0,0,0
"Bonner Springs City Library","Holiday video",0,0,0,0,0
"Bonner Springs City Library",Inspirational,12,12,0,0,0
"Bonner Springs City Library","Interlibrary Loan",74,72,0,0,2
"Bonner Springs City Library",Kansas,8,8,0,0,0
"Bonner Springs City Library","Kansas notable books",0,0,0,0,0
"Bonner Springs City Library","Large Print",356,355,1,0,0
"Bonner Springs City Library","Large Print Non-Fiction",17,17,0,0,0
"Bonner Springs City Library",LGBTQ+,0,0,0,0,0
"Bonner Springs City Library","Lynda.com course",0,0,0,0,0
"Bonner Springs City Library",Magazine,85,78,0,7,0
